user_id,user_activity_level,session_count,avg_session_duration,buyer_region_code,product_id,category_code,price,discount_rate,product_rating,review_count,dwell_time,click_count,scroll_depth,add_to_cart,wishlist_flag,interaction_frequency,recency_score,seasonal_index,quantity_sold
5569,5,42,823.1206349263737,1,1420,5,602.01,0.48,3.8,2101,375,24,0.86,0,0,38,0.63,1.13,37
5123,2,7,837.3723859545614,1,1034,3,184.91,0.4,4.1,418,633,23,0.2,1,1,59,0.62,0.97,36
3125,6,2,173.9155323517161,1,1246,2,543.24,0.4,3.0,2352,929,5,0.83,1,0,79,0.37,1.21,13
4287,3,42,32.02136333477934,1,1198,3,278.27,0.4,3.5,3509,570,22,0.79,1,1,72,0.13,0.9,9
1364,8,24,886.0199179238899,1,436,2,731.98,0.31,4.7,84,832,24,0.41,0,0,20,0.45,1.26,28
5621,2,4,818.3396564309071,1,1156,7,833.37,0.22,3.0,2299,976,15,0.72,0,1,76,0.6,1.03,16
5978,1,44,78.23735506234203,1,1118,4,716.24,0.44,3.5,1751,672,12,0.1,0,1,68,0.72,1.02,6
2646,9,19,754.7398096287309,1,1361,1,731.59,0.18,3.3,4221,760,14,0.94,0,1,53,0.83,1.1,27
1918,3,26,428.29029132650976,1,672,1,514.91,0.33,2.9,2657,1108,11,0.6,1,0,55,0.26,0.9,10
3797,1,11,255.29659637172844,1,752,4,713.56,0.26,3.2,3975,1131,21,0.66,1,1,39,0.24,1.13,23
2531,7,40,794.5094755989289,1,894,5,425.57,0.17,3.1,2351,392,9,0.7,0,0,36,0.57,0.89,21
4345,5,43,201.1004921795673,1,1452,4,653.23,0.58,4.8,3099,318,20,0.61,1,0,58,0.57,0.94,26
2906,5,11,854.1509994954582,1,516,7,262.74,0.16,4.4,1289,185,8,0.87,0,1,15,0.22,1.1,3
4086,1,45,208.89069429842672,1,797,6,74.41,0.19,3.3,3123,237,12,0.65,0,0,1,0.59,0.93,35
5580,9,3,563.9043733240069,1,967,4,416.41,0.1,4.4,2702,356,3,0.92,0,1,95,0.35,0.82,7
3075,7,12,224.08511104020812,1,1085,2,464.47,0.49,2.6,643,1030,21,0.62,0,0,9,0.64,1.22,27
1713,8,3,504.73173852271225,1,760,6,260.13,0.35,3.8,2905,359,15,0.25,1,1,23,0.29,1.25,33
2062,9,42,625.058363026173,1,1424,4,729.07,0.37,3.1,4067,464,8,0.92,1,0,52,0.59,1.08,4
2976,6,27,195.49829981351968,1,457,1,78.18,0.49,2.8,4063,450,7,0.71,0,1,26,0.77,1.19,26
2296,5,49,483.17063094959093,1,1401,3,226.63,0.21,4.7,4669,770,17,0.73,0,0,60,0.98,1.29,8
1125,6,2,438.0819776194035,1,956,2,749.82,0.12,3.0,2922,524,12,0.99,1,0,18,0.91,1.07,20
5632,2,49,91.80255662090687,1,322,7,439.94,0.12,4.6,2021,1114,20,0.17,1,1,97,0.5,1.25,17
4596,4,16,741.9278013775136,1,541,2,706.76,0.44,3.5,3624,297,18,0.49,0,0,78,0.49,0.92,5
4283,3,2,322.0436885592723,1,1394,5,569.65,0.37,2.5,2870,17,18,0.32,1,0,58,0.44,1.12,9
2603,7,30,529.8865118701352,1,1282,3,950.96,0.12,4.3,3118,96,15,0.67,1,1,65,0.03,0.73,8
1066,9,20,477.86228439182696,1,459,2,599.81,0.09,4.0,136,1007,23,0.83,1,1,77,0.17,1.17,7
1232,5,38,476.53663897628473,1,294,4,19.79,0.07,3.4,4225,295,3,0.97,0,1,79,0.06,1.2,37
3156,6,28,123.28348296138408,1,1348,2,356.11,0.38,3.2,1218,83,19,0.51,1,1,69,0.7,0.94,36
2169,2,25,398.42934804691953,1,240,2,147.35,0.0,2.7,1017,1156,15,0.81,1,1,14,0.41,1.08,3
3158,3,32,423.55908050971607,1,453,2,925.01,0.01,4.9,3700,815,16,0.93,1,0,78,0.06,1.22,8
5206,3,10,668.2692711170702,1,206,5,108.49,0.23,3.7,4527,1176,22,0.71,1,1,46,0.69,1.23,5
2493,9,42,760.8163837710077,1,927,2,390.77,0.41,2.7,3140,167,22,0.32,1,0,69,0.64,0.76,5
5718,7,40,504.13458194701565,1,268,2,229.97,0.42,4.7,3529,439,17,0.65,0,0,75,0.72,1.2,17
5007,8,33,105.50117003654172,1,1304,5,847.49,0.26,3.2,2587,1142,1,0.97,1,0,32,0.6,0.86,27
3472,9,13,236.05903941899524,1,741,6,312.02,0.41,3.0,2382,855,11,0.99,1,0,51,0.16,1.14,39
3660,6,41,173.49260336187604,1,1485,3,991.93,0.31,3.2,2605,45,6,0.68,1,0,69,0.06,0.9,12
3739,4,42,138.4151049745385,1,288,7,43.42,0.59,3.9,3087,1123,23,0.9,1,1,15,0.82,0.73,28
2761,1,47,348.33238979749257,1,1431,6,132.64,0.1,2.7,3527,1030,9,0.28,0,1,53,0.22,0.83,4
4514,8,37,229.57234687431236,1,412,1,228.52,0.36,3.7,2557,983,20,0.32,0,1,71,0.54,0.95,28
2975,7,16,219.9237072760157,1,1033,5,812.05,0.29,4.7,208,1027,16,0.96,0,1,69,0.49,1.14,25
3362,2,45,77.58306188135286,1,465,5,879.12,0.12,3.0,3810,722,6,0.22,1,1,94,0.92,0.76,36
1876,8,22,45.37293897202748,1,1111,2,76.09,0.45,3.3,4153,1079,12,0.27,1,1,15,0.55,1.19,3
4812,5,20,119.40837110531017,1,492,2,37.3,0.17,3.5,2007,497,19,0.48,0,0,30,0.58,1.3,31
4448,7,43,179.81180709856076,1,1430,7,745.83,0.23,4.0,2863,628,13,0.63,0,1,78,0.32,1.17,37
2312,4,27,404.95584409793673,1,532,1,137.69,0.22,4.8,3376,179,13,0.64,0,1,24,0.96,0.98,12
2460,5,41,474.15262732999486,1,1300,2,137.33,0.15,3.5,1368,155,4,0.36,0,1,88,0.61,1.04,37
3709,8,16,152.31496881082808,1,1204,4,27.25,0.26,2.7,3800,877,9,0.93,0,1,35,0.0,0.7,37
3324,1,34,399.56150712604205,1,246,2,54.56,0.28,3.4,1037,429,14,0.92,0,1,69,0.56,0.83,4
2733,1,32,327.32149282355675,1,821,2,267.36,0.45,3.0,4472,582,14,0.45,1,0,12,0.36,1.24,30
2605,4,26,189.57856984322174,1,1423,4,69.68,0.46,4.1,2290,1036,17,0.49,1,0,84,0.03,0.71,38
3563,3,25,35.95145088907629,1,626,1,372.03,0.1,2.6,992,808,5,0.73,0,0,46,0.43,1.24,38
4421,2,2,436.30554387391527,1,409,4,833.61,0.36,3.2,2938,330,23,0.7,1,1,69,0.77,0.77,27
4517,3,12,626.5170218607234,1,1087,5,329.69,0.54,3.9,4510,255,19,0.44,1,1,36,0.5,0.78,22
3397,1,40,226.8612807051121,1,353,4,729.19,0.07,3.2,393,486,2,0.47,0,1,85,0.64,0.81,1
4735,1,9,144.67194201011102,1,614,3,98.44,0.28,3.9,3686,1126,13,0.41,0,0,48,0.64,1.18,38
3870,6,12,801.7271876688568,1,1380,5,661.08,0.45,2.8,4824,792,11,0.31,1,0,67,0.67,0.99,20
2160,5,26,269.2715520643841,1,1484,2,320.16,0.37,4.9,357,542,2,0.51,1,1,93,0.39,0.79,18
5854,8,9,224.54297921961836,1,1300,7,751.0,0.06,3.2,4004,246,1,0.72,1,1,54,0.37,1.11,6
1242,2,10,775.6743374606268,1,968,5,140.57,0.24,4.8,1181,1174,21,0.77,0,0,89,0.0,1.26,12
3590,4,32,740.8831762750823,1,1182,1,898.39,0.3,3.3,2065,984,3,0.8,1,0,91,0.15,1.04,17
2063,8,34,420.06142935643123,1,1354,1,246.36,0.6,4.5,3902,688,12,0.44,0,0,36,0.95,0.76,22
5324,6,48,455.6378094421638,1,778,4,356.37,0.11,3.1,3418,588,7,0.79,0,1,52,0.84,0.73,18
3595,1,20,219.44137320559912,1,939,5,950.43,0.59,4.2,3129,139,1,0.11,1,0,22,0.28,1.18,10
1919,4,39,98.12245331721502,1,362,2,580.59,0.23,3.3,154,20,9,0.53,0,1,38,0.4,1.08,24
1005,1,2,528.8856880594251,1,1238,1,368.94,0.12,3.8,3558,266,18,0.81,0,1,99,0.94,1.25,20
1467,2,1,115.56008178348543,1,1455,6,949.85,0.25,4.2,1554,825,24,0.67,0,1,62,0.25,1.03,12
5170,5,36,420.8688558522853,1,394,2,332.43,0.37,4.0,486,378,20,0.53,1,0,65,0.53,0.74,4
1003,8,24,848.2325627063193,1,741,6,99.4,0.13,3.9,1382,953,6,0.68,1,0,3,0.02,0.94,5
1645,8,27,858.9659185784084,1,558,3,996.86,0.17,2.7,2415,891,9,0.92,1,0,88,0.62,1.09,26
1117,3,2,238.219089296202,1,1049,6,271.51,0.51,3.1,1070,28,23,0.61,0,0,8,0.93,0.93,36
3928,4,31,572.9786754397194,1,626,1,852.0,0.6,3.9,2254,119,8,0.82,1,1,39,0.88,1.3,16
3551,6,14,442.4463497738361,1,696,4,169.71,0.19,2.5,1506,514,23,0.98,0,1,18,0.5,0.94,5
5289,3,2,791.8460609999122,1,1027,3,732.7,0.09,3.1,1875,1067,18,0.74,1,1,3,0.65,1.03,26
1846,2,29,266.1448519201663,1,685,5,526.83,0.48,3.1,2190,1012,15,0.62,0,1,18,0.57,0.84,19
3762,6,15,33.22109394420266,1,529,2,981.0,0.36,3.1,1070,264,1,0.13,1,0,80,0.07,0.79,6
2141,5,12,171.42824916033115,1,1088,1,555.07,0.06,3.8,190,647,14,0.44,1,1,96,0.16,1.09,24
2810,5,37,334.0848370173763,1,1190,3,29.89,0.57,4.0,139,143,18,0.61,0,0,1,0.96,1.05,31
1723,5,28,304.6773829003251,1,1370,3,605.86,0.05,4.8,4710,508,19,0.82,0,1,26,0.26,0.7,31
1224,5,20,718.4857396369108,1,458,1,149.59,0.38,3.5,4010,406,19,0.49,1,0,52,0.38,0.87,7
5627,3,39,622.0877795407889,1,491,5,799.55,0.25,4.8,3411,656,10,0.96,1,1,12,0.51,1.09,10
5208,7,24,290.61399806496064,1,342,5,857.29,0.33,4.1,2972,694,20,0.34,0,1,38,0.98,1.19,39
5654,6,21,428.2371209346056,1,946,4,484.68,0.13,4.8,1514,28,21,0.77,1,0,85,0.69,0.89,22
3048,4,10,113.13642044375165,1,826,7,784.31,0.41,4.6,3120,1020,6,0.48,0,1,41,0.63,1.09,14
5749,2,46,811.3874069934876,1,289,6,149.39,0.58,4.2,3970,128,17,0.54,0,0,53,0.52,0.86,28
5415,9,14,843.8195972702247,1,919,5,494.62,0.28,3.4,4719,311,14,0.82,0,1,13,0.7,1.11,22
2573,1,37,882.4290757814161,1,1387,4,396.97,0.31,3.1,3524,236,13,0.37,0,0,76,0.66,1.12,32
2828,4,18,785.6409627836788,1,680,6,613.26,0.14,3.1,1345,365,8,0.19,0,0,13,0.9,0.78,11
2917,1,24,181.34597229571622,1,283,3,49.25,0.54,4.9,4182,710,22,0.57,0,0,18,0.54,1.1,14
5234,6,14,70.1909403854171,1,1300,1,753.36,0.58,4.9,1917,496,10,0.58,0,0,19,0.42,0.9,31
3026,4,34,534.2491528490264,1,872,5,83.73,0.47,4.3,4377,232,9,0.82,0,1,19,0.81,0.8,4
4744,5,12,823.966373388306,1,716,4,658.19,0.33,4.7,3910,1004,5,0.97,0,0,70,0.8,1.0,22
1901,5,22,184.29568464397627,1,684,3,23.36,0.57,4.8,452,509,23,0.15,0,0,48,0.17,0.97,29
5785,9,6,36.12733572300342,1,981,5,832.73,0.09,3.8,4142,1055,4,0.63,0,0,71,0.24,1.16,35
3039,1,36,730.7815600480526,1,303,2,178.83,0.29,4.1,1611,1160,6,0.71,0,0,71,0.96,0.75,13
1009,2,45,96.81224532945858,1,538,7,517.92,0.32,3.5,3167,374,6,0.99,0,1,28,0.44,1.17,20
1260,6,36,389.92424776172646,1,886,3,265.19,0.3,3.5,2078,1077,13,0.95,0,0,92,0.52,0.76,19
2673,5,22,620.631983354243,1,1099,5,724.03,0.48,2.6,2581,528,4,0.74,0,1,19,0.31,0.82,15
3219,7,14,236.0138993468767,1,806,3,324.74,0.4,3.6,2064,1161,22,0.57,0,1,80,0.48,1.01,26
3060,3,16,103.04743019865224,1,422,1,725.99,0.08,4.2,1258,1163,8,0.25,1,0,81,0.74,0.98,20
4713,3,36,699.918468756571,1,1232,1,288.45,0.21,3.6,4487,538,5,0.45,1,0,86,0.48,1.29,36
2619,2,25,578.252323851726,1,1276,7,753.71,0.2,4.7,353,195,2,0.63,0,0,83,0.31,1.05,6
1320,3,32,889.9867215035201,1,1300,1,35.45,0.34,3.3,4400,807,9,0.75,1,0,48,0.1,0.9,15
2342,1,33,329.5479889883646,1,702,6,286.89,0.17,2.8,3636,991,11,0.67,1,1,29,0.93,1.24,4
3376,5,45,83.73327607247374,1,1021,2,501.14,0.07,4.5,1563,357,20,0.74,1,1,48,0.87,0.89,6
3832,5,36,668.8845307417073,1,823,1,49.83,0.39,4.2,711,931,20,0.49,0,0,19,0.79,0.86,2
3824,7,20,483.90807440232373,1,364,2,190.1,0.51,3.1,3502,930,11,0.75,0,0,99,0.69,1.0,36
2994,4,18,215.4874203085475,1,1250,1,934.86,0.56,3.8,2732,966,7,0.23,0,1,47,0.52,1.25,15
3958,3,38,710.1042204341406,1,1293,6,976.95,0.58,3.5,4881,370,14,0.25,1,1,89,0.9,1.13,12
3038,1,3,207.26727268945106,1,1441,3,741.05,0.47,4.8,856,191,6,0.25,1,0,60,0.79,1.11,7
4490,8,23,256.77563970465485,1,1347,5,255.94,0.08,4.0,4272,106,4,0.9,0,0,48,0.82,1.14,22
4677,3,32,110.49984229904565,1,218,5,264.21,0.51,2.9,1429,572,6,0.17,1,0,20,0.31,1.1,8
2118,2,45,377.50608275684334,1,1480,1,647.56,0.24,3.8,2492,323,3,0.82,1,0,19,0.42,1.16,11
2604,4,16,394.46842482555445,1,1245,5,122.01,0.44,4.7,3198,964,23,0.31,0,0,42,0.71,0.82,2
5027,3,5,477.6687576030196,1,1188,1,948.57,0.32,4.2,3420,30,6,0.52,1,0,77,0.37,0.81,30
1235,1,4,646.7989123976864,1,649,1,228.69,0.5,4.6,2068,814,3,0.92,1,1,76,0.49,0.92,4
2969,3,21,818.3078079519704,1,751,7,999.64,0.26,3.1,4806,585,1,0.63,0,1,49,0.65,1.21,25
5429,2,40,149.82866603239353,1,1271,4,498.26,0.04,4.7,3491,412,21,0.29,1,1,15,0.44,1.13,21
2908,8,14,77.28284556333165,1,894,4,772.57,0.33,4.4,151,1157,18,0.36,0,1,60,0.79,1.04,25
1375,6,39,46.12217322706996,1,786,7,7.17,0.1,4.3,3231,622,23,0.93,0,0,68,0.12,0.71,9
4530,9,31,154.95059891987015,1,920,4,889.3,0.58,3.4,2906,1152,23,0.48,0,0,79,0.72,0.84,8
3635,8,14,602.4160526300145,1,1406,2,273.65,0.32,4.7,3551,979,4,0.63,0,1,81,0.15,1.18,5
2570,3,6,662.9050578569521,1,306,4,669.6,0.33,4.1,1466,702,6,0.51,0,0,27,0.94,0.85,28
3560,5,12,714.2599707694662,1,1411,1,807.32,0.54,4.6,4191,968,17,0.44,0,0,75,0.31,1.14,2
4391,7,16,242.0261443567781,1,975,6,168.33,0.37,3.4,3423,881,18,0.3,0,0,55,0.8,0.81,21
3965,5,17,296.1284875375223,1,1309,6,445.3,0.18,2.9,4057,849,6,0.72,1,1,87,0.52,1.06,8
4643,8,45,450.32714164198455,1,1360,3,496.37,0.18,3.3,2925,112,2,0.75,0,1,15,0.09,1.08,34
4850,5,23,84.96929426839705,1,1097,4,315.56,0.3,3.6,3665,342,12,0.35,1,1,52,0.58,1.15,23
1872,1,14,561.6931251937841,1,535,6,484.35,0.52,3.8,4735,1163,12,0.81,1,1,31,0.91,0.96,15
2252,5,7,885.8494792979093,1,806,4,320.96,0.48,3.8,3430,762,4,0.87,0,1,90,0.16,1.08,27
2314,4,46,343.9014908988622,1,1037,3,363.94,0.58,3.9,1156,143,16,0.93,1,1,7,0.32,0.99,2
5820,6,32,684.977303329504,1,801,6,670.98,0.04,4.6,4207,1190,20,0.25,0,1,13,0.44,1.27,28
3898,3,15,465.02950654555895,1,602,1,634.43,0.16,2.9,3408,434,10,0.37,0,0,54,0.28,1.01,11
1077,5,44,141.19630459353297,1,739,2,236.1,0.05,3.3,1161,946,10,0.87,0,1,13,0.94,0.83,21
3621,2,17,536.5465804582501,1,1295,7,898.0,0.45,4.7,1259,514,7,0.28,0,0,20,0.38,1.1,32
5227,6,41,290.8906135463365,1,223,7,863.47,0.08,3.9,4090,880,14,0.1,0,0,98,0.66,1.03,32
1600,6,47,59.93079135450866,1,823,7,511.54,0.06,4.0,2841,199,7,0.88,0,1,10,0.22,1.18,7
2065,5,44,582.388865202437,1,1279,4,436.08,0.34,3.7,3202,621,12,0.39,1,0,52,0.22,0.81,22
3136,6,34,777.271143912513,1,1185,6,379.97,0.25,3.9,2981,61,11,0.47,1,0,37,0.18,0.86,14
3449,7,5,329.9496972028905,1,422,6,708.73,0.43,3.0,3554,621,17,0.5,1,1,52,0.43,1.25,13
3343,5,45,369.5571260751103,1,378,3,673.31,0.29,3.9,3472,383,11,0.86,1,0,27,0.53,1.26,21
2863,1,27,805.1888641814741,1,999,1,200.2,0.26,5.0,1224,384,21,0.4,1,1,34,0.01,0.97,22
2318,8,23,737.8396676295996,1,633,5,673.1,0.26,3.9,4387,398,3,0.9,0,0,62,0.83,0.73,34
5711,4,40,652.0089564900461,1,992,6,256.17,0.52,2.6,2389,683,19,0.66,1,0,16,0.51,0.88,10
4597,9,14,246.4534454652387,1,1083,2,23.47,0.24,4.5,1014,813,22,0.57,0,0,59,0.16,0.85,1
4762,6,15,821.8884898209807,1,691,3,700.71,0.2,3.5,4680,413,4,0.39,0,0,21,0.07,0.95,1
5670,1,43,164.34170905911532,1,1412,6,646.57,0.2,2.9,2026,602,8,0.32,0,1,16,0.06,0.89,24
3190,3,33,575.290351892983,1,1009,6,413.76,0.12,4.7,3713,741,14,0.66,0,1,81,0.26,1.2,3
1992,3,31,55.05702707547127,1,1160,3,528.06,0.52,3.0,1492,514,20,0.5,0,1,79,0.5,0.7,31
3712,4,35,590.0362315027029,1,619,3,947.43,0.09,4.8,4122,92,24,0.92,0,0,13,0.86,1.09,13
3192,6,17,271.1155861298231,1,1472,4,597.22,0.55,3.6,1700,328,14,0.54,0,0,33,0.9,1.1,4
2248,7,28,421.2189701498364,1,848,6,659.59,0.17,4.4,454,1100,16,0.56,1,0,54,0.83,1.1,23
4054,4,19,330.3801602896362,1,1387,5,68.59,0.54,3.9,917,423,15,0.48,0,0,69,0.33,1.01,6
5598,6,46,180.29837793420262,1,1478,2,170.16,0.47,3.1,13,462,12,0.81,0,1,27,0.31,1.07,34
5033,1,23,571.1232873816705,1,675,1,304.45,0.35,4.2,4374,755,16,0.48,1,0,52,0.99,1.19,18
2997,8,32,797.3187329723285,1,369,1,541.68,0.4,4.9,489,207,20,0.34,1,1,65,0.68,1.17,36
5916,7,40,864.403290785691,1,373,5,777.71,0.2,4.4,984,268,19,0.88,0,0,44,0.3,0.72,26
4687,9,13,197.3413359439061,1,669,3,324.63,0.34,4.0,960,307,5,0.64,1,0,30,0.33,0.72,33
3151,3,20,654.1143134347868,1,544,3,359.6,0.18,5.0,1782,309,12,0.63,0,1,23,0.43,1.2,33
5018,2,35,607.9752489469436,1,644,3,259.87,0.24,3.2,1869,138,5,0.65,0,1,79,0.62,1.04,25
4110,1,5,328.7386769298781,1,1241,6,258.34,0.46,2.7,3304,507,10,0.75,0,1,83,0.9,1.27,17
2970,3,9,46.61630343774148,1,1293,3,949.12,0.15,2.6,2644,447,17,0.38,0,1,94,0.2,0.96,3
1197,5,29,630.1183851621935,1,827,3,637.28,0.5,4.3,4345,216,15,0.13,1,0,16,0.08,0.81,22
3626,2,6,852.5805286867651,1,791,6,160.12,0.23,4.6,4835,303,8,0.83,1,1,55,0.41,0.98,35
2202,3,25,579.9445060666167,1,726,6,723.64,0.32,4.1,3668,38,8,0.22,1,1,18,0.25,0.96,4
3035,4,31,408.70467004324166,1,655,5,723.41,0.57,4.8,4401,188,8,0.75,0,0,90,0.58,1.01,28
1477,7,22,486.8838878771167,1,1492,4,668.14,0.41,4.2,1825,50,10,0.17,0,0,17,0.7,1.18,13
2254,3,2,203.67706266412824,1,1010,6,139.05,0.39,3.4,3307,353,20,0.44,1,0,75,0.31,1.09,30
1922,9,45,682.9734224657517,1,387,2,410.95,0.43,3.0,3362,825,13,0.16,1,0,52,0.69,0.81,12
1419,8,5,679.3852521085687,1,1220,3,111.22,0.55,4.8,3110,746,16,0.57,0,1,45,0.34,1.14,3
3204,4,27,156.6000513370597,1,910,4,817.54,0.15,2.8,2765,635,9,0.69,1,1,56,0.63,1.06,21
3597,1,25,793.8411927747034,1,728,1,656.9,0.37,3.9,4278,287,16,0.25,1,0,93,0.63,1.05,1
2120,1,8,264.1950733417756,1,633,5,509.67,0.24,3.3,3770,538,10,0.43,0,1,54,0.28,1.11,18
4068,1,1,884.562773014855,1,487,4,346.3,0.01,3.2,2692,95,3,0.94,1,1,9,0.64,1.04,13
1950,1,20,363.12562221240387,1,698,6,188.33,0.08,4.1,29,326,23,0.5,0,0,17,0.38,0.97,7
3336,8,44,184.7591310990147,1,502,3,110.92,0.19,3.1,766,702,22,0.82,1,1,27,0.34,1.08,13
3243,3,23,335.99649687071746,1,286,3,969.39,0.34,4.8,614,872,14,0.93,1,1,37,0.29,1.13,17
3645,6,32,412.95688596655805,1,1029,3,203.65,0.53,3.5,1004,1178,13,0.98,0,0,22,0.35,0.84,32
2857,3,11,90.29776254331651,1,637,4,64.58,0.47,4.2,2121,324,4,0.91,0,1,72,0.79,1.0,29
5612,5,39,533.0499916642618,1,740,3,961.86,0.33,4.3,3126,234,4,0.39,0,1,67,0.25,0.97,30
2865,7,47,549.9402226859434,1,1245,6,551.21,0.04,4.2,3009,1087,6,0.97,0,0,38,0.68,0.72,11
3912,2,24,672.8694961540408,1,1032,4,797.67,0.17,4.8,3819,77,24,0.83,0,1,99,0.9,1.2,14
3853,6,11,55.377806292946666,1,996,3,48.55,0.22,3.1,23,1030,19,0.85,0,0,96,0.35,0.93,10
5910,6,29,500.8772465574322,1,759,1,569.11,0.37,2.7,4059,1110,11,0.11,1,0,72,0.03,0.74,8
4228,3,26,76.02946694547802,1,961,1,401.22,0.04,2.6,3093,865,8,0.96,1,0,44,0.02,0.97,31
4719,6,16,639.9954713709885,1,666,2,773.1,0.32,4.7,2910,1188,14,0.8,0,0,91,0.14,0.8,6
4228,5,35,78.4833475598565,1,1324,3,43.23,0.54,4.9,1970,1105,8,0.79,0,0,96,0.11,1.12,19
3371,2,20,823.2032280572204,1,874,3,404.68,0.42,3.3,1538,892,14,0.17,0,0,36,0.75,1.04,19
3891,9,46,640.811833189512,1,884,4,800.08,0.48,4.2,3141,1138,23,0.31,1,1,98,0.29,0.86,12
4756,8,3,471.4290956240867,1,1364,4,525.08,0.41,2.5,4767,980,7,0.97,1,0,25,0.65,1.27,39
5225,3,1,414.1084132546222,1,337,7,552.29,0.12,3.0,3969,1128,21,0.55,1,1,95,0.04,0.88,18
1094,8,47,143.68518845953827,1,777,3,101.68,0.07,4.2,2924,1161,18,0.46,1,0,42,0.3,1.03,3
3674,9,1,283.1694689212569,1,909,2,136.67,0.5,2.7,570,209,12,0.86,0,0,13,0.23,1.18,9
2955,3,17,785.9944213681797,1,427,3,678.61,0.42,3.7,4859,341,14,0.18,1,0,56,0.28,1.01,6
1793,3,2,816.8739460593697,1,480,6,676.67,0.35,4.2,1242,556,15,0.48,1,1,79,0.19,1.28,1
2834,2,29,30.650506282362027,1,883,4,979.21,0.11,4.4,712,75,18,0.44,1,1,51,0.62,1.21,29
3116,8,20,546.8986605854695,1,1027,3,713.39,0.36,3.6,4862,740,12,0.41,0,0,50,0.66,1.25,35
5106,1,6,655.7915298518488,1,630,4,495.78,0.02,4.1,1293,577,10,0.38,1,1,77,0.15,0.92,35
4325,8,8,568.3098747381175,1,1263,3,858.04,0.07,3.8,2866,666,12,0.29,0,0,52,0.74,1.03,30
3919,7,29,101.06139543372797,1,1434,5,108.95,0.19,2.6,1674,413,8,0.26,1,0,33,0.25,1.2,35
3597,7,48,219.42066195504492,1,501,4,452.05,0.27,4.4,3663,627,6,0.68,1,1,95,0.28,1.24,39
4205,3,33,247.79603262180586,1,1309,2,290.67,0.07,2.9,1359,605,24,0.93,1,0,25,0.83,1.27,22
5807,1,3,753.600429235428,1,1476,5,109.11,0.07,2.6,635,657,19,0.56,0,0,58,0.9,1.23,28
1814,4,35,432.9835095887608,1,732,6,764.68,0.44,3.6,1209,155,1,0.37,1,1,40,0.82,1.14,18
1345,9,5,453.540544388876,1,968,3,513.24,0.34,4.7,2612,770,13,0.24,1,0,87,0.15,0.71,32
3349,5,27,843.3569505024225,1,643,7,558.98,0.32,2.9,1297,134,22,0.85,0,0,38,1.0,0.89,5
1362,1,44,584.2647233036025,1,1256,6,414.2,0.27,2.5,357,489,16,0.97,1,1,3,0.67,0.78,34
3443,5,12,811.8409003508175,1,459,4,463.04,0.59,2.8,240,1011,18,0.41,1,1,16,0.51,0.79,31
3265,8,20,427.1627041471337,1,1457,5,120.44,0.03,3.4,2604,721,12,0.36,1,0,2,0.95,0.87,33
3188,8,45,160.009544910916,1,938,6,674.55,0.11,4.0,4064,724,5,0.64,1,0,23,0.82,0.74,4
4005,5,20,839.0439668444545,1,995,2,435.29,0.39,3.0,1826,824,21,0.8,1,1,98,0.69,0.85,14
4281,9,9,429.07345063075826,1,269,7,817.68,0.08,4.5,3558,1063,13,0.51,0,1,30,0.84,1.27,15
1984,1,39,188.01933703457502,1,1182,4,200.31,0.35,4.4,3860,65,8,0.67,1,0,10,0.39,0.89,20
2639,4,4,293.08429406441235,1,680,5,209.03,0.34,4.2,4251,141,6,0.74,1,1,65,0.68,0.8,20
1827,3,19,74.19825302937976,1,1367,6,647.53,0.58,3.7,4447,240,3,0.96,0,1,22,0.19,1.13,35
3730,2,38,437.42151456705506,1,223,5,846.77,0.53,3.4,4139,404,20,0.25,0,1,52,0.99,1.2,4
4531,8,27,772.2215095619058,1,1164,5,474.84,0.57,3.4,137,1185,4,1.0,1,0,56,0.59,0.89,18
5451,7,45,842.2149967258198,1,945,6,728.32,0.07,3.8,3734,991,12,0.45,1,0,33,0.81,0.87,24
3935,9,43,841.3639205281701,1,1044,1,999.33,0.52,2.7,1967,972,13,0.75,1,0,89,0.41,0.85,27
4876,2,13,138.95012229700967,1,1398,3,990.31,0.08,4.2,4849,942,2,0.62,0,0,86,0.76,0.94,33
1126,4,13,362.38687778461957,1,524,4,745.62,0.38,3.4,142,917,19,0.54,1,0,80,0.39,0.75,25
4177,6,22,54.559020896114546,1,997,4,740.89,0.43,3.1,3633,542,4,0.73,0,1,30,0.59,1.1,5
4056,3,28,773.9938501251813,1,217,7,251.38,0.1,3.2,2559,974,23,0.46,0,1,82,0.78,1.19,18
1603,8,47,342.1175129585082,1,243,7,834.37,0.38,3.0,4157,457,13,0.21,0,1,24,0.12,1.1,20
4449,3,45,579.0718142662442,1,354,7,408.08,0.03,4.8,2019,135,19,0.54,1,0,5,0.36,0.95,35
5146,2,22,651.961641127241,1,1066,4,962.18,0.18,2.9,2849,564,8,0.57,1,0,53,0.54,0.87,6
4533,3,43,403.9648626765452,1,1121,5,86.02,0.55,4.7,1192,703,8,0.28,1,1,55,0.33,0.95,27
4367,6,19,296.6048327987114,1,942,7,438.66,0.1,3.9,2313,498,16,0.94,0,1,23,0.31,0.95,28
4368,2,8,867.1252318008719,1,424,6,558.06,0.04,4.7,2355,621,11,0.3,1,1,91,0.28,1.1,11
4797,8,8,869.1047557707532,1,416,3,408.13,0.27,3.7,2506,900,18,0.47,1,1,76,0.23,1.26,9
2792,1,42,281.80964018611905,1,230,2,214.53,0.51,4.8,333,455,4,0.24,0,0,10,0.85,0.74,28
